XAUUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
09/23/2025 09:20,3783.7,3791.06,3782.89,3790.37,667,0.18,
09/23/2025 09:15,3783.99,3784.67,3782.22,3783.69,-30,-0.01,
09/23/2025 09:10,3781.45,3785.18,3780.45,3784.09,264,0.07,
09/23/2025 09:05,3778.27,3781.68,3776.82,3781.52,325,0.09,
09/23/2025 09:00,3774.43,3780.24,3774.07,3778.3,387,0.10,
09/23/2025 08:55,3774.3,3775.13,3773.51,3774.54,24,0.01,
09/23/2025 08:50,3774.29,3775.07,3771.44,3774.23,-6,0.00,
09/23/2025 08:45,3770.16,3775.1,3769.24,3774.28,412,0.11,
09/23/2025 08:40,3767.53,3770.3,3766.73,3770.1,257,0.07,
09/23/2025 08:35,3764.09,3767.65,3763.74,3767.65,356,0.09,
09/23/2025 08:30,3759.14,3765.74,3759.14,3764.07,493,0.13,
09/23/2025 08:25,3757.5,3759.58,3757.08,3759.26,176,0.05,
09/23/2025 08:20,3758.8,3758.8,3757.2,3757.44,-136,-0.04,
09/23/2025 08:15,3754.94,3759.09,3754.84,3758.8,386,0.10,
09/23/2025 08:10,3754.14,3755.54,3753.9,3754.96,82,0.02,
09/23/2025 08:05,3755.76,3755.76,3753.14,3753.97,-179,-0.05,
09/23/2025 08:00,3753.4,3755.79,3753.28,3755.79,239,0.06,
09/23/2025 07:55,3755.19,3755.4,3751.76,3753.46,-173,-0.05,
09/23/2025 07:50,3754.61,3755.87,3754.23,3755.18,57,0.02,
09/23/2025 07:45,3754.42,3755.49,3753.85,3754.74,32,0.01,
09/23/2025 07:40,3754.45,3754.91,3753.22,3754.51,6,0.00,
09/23/2025 07:35,3756.04,3757.34,3754.48,3754.59,-145,-0.04,
09/23/2025 07:30,3754.9,3757.23,3754.53,3755.82,92,0.02,
09/23/2025 07:25,3754.32,3755.68,3753.82,3754.69,37,0.01,
09/23/2025 07:20,3751.97,3753.99,3750.85,3753.99,202,0.05,
09/23/2025 07:15,3753,3753,3751.12,3751.91,-109,-0.03,
09/23/2025 07:10,3749.72,3753.07,3749.01,3752.84,312,0.08,
09/23/2025 07:05,3751.19,3751.75,3749.32,3749.69,-150,-0.04,
09/23/2025 07:00,3753.79,3753.93,3751,3751.17,-262,-0.07,
09/23/2025 06:55,3755.27,3755.43,3753.64,3754.02,-125,-0.03,
09/23/2025 06:50,3756.09,3756.33,3754.48,3755.26,-83,-0.02,
09/23/2025 06:45,3752.9,3756.65,3752.83,3756.01,311,0.08,
09/23/2025 06:40,3753.72,3755.1,3752.3,3753.03,-69,-0.02,
09/23/2025 06:35,3754.43,3755.58,3753.02,3753.77,-66,-0.02,
09/23/2025 06:30,3756.45,3756.82,3754.38,3754.38,-207,-0.06,
09/23/2025 06:25,3756.23,3757.36,3755.95,3756.47,24,0.01,
09/23/2025 06:20,3754.64,3756.95,3753.55,3756.21,157,0.04,
09/23/2025 06:15,3754.51,3755.03,3753.54,3754.65,14,0.00,
09/23/2025 06:10,3755.4,3755.5,3753.89,3754.52,-88,-0.02,
09/23/2025 06:05,3753.19,3755.76,3753.19,3755.4,221,0.06,
09/23/2025 06:00,3752.97,3754.29,3751.28,3753.14,17,0.00,
09/23/2025 05:55,3755.91,3756.95,3753,3753,-291,-0.08,
09/23/2025 05:50,3757.72,3758.12,3753.49,3755.9,-182,-0.05,
09/23/2025 05:45,3757.17,3758.76,3755.84,3757.73,56,0.01,
09/23/2025 05:40,3755.8,3757.15,3754.97,3757.14,134,0.04,
09/23/2025 05:35,3753.75,3756.66,3753.75,3755.77,202,0.05,
09/23/2025 05:30,3749.93,3754.25,3749.4,3753.75,382,0.10,
09/23/2025 05:25,3747.61,3750.21,3747.48,3750.03,242,0.06,
09/23/2025 05:20,3747.41,3747.78,3746.29,3747.57,16,0.00,
09/23/2025 05:15,3746.27,3748.2,3746.23,3747.46,119,0.03,
09/23/2025 05:10,3746.25,3747.26,3745.63,3746.38,13,0.00,
09/23/2025 05:05,3745.65,3746.48,3745.17,3746.25,60,0.02,
09/23/2025 05:00,3744.77,3746.46,3743.19,3745.77,100,0.03,
09/23/2025 04:55,3743.87,3745.14,3743.63,3744.76,89,0.02,
09/23/2025 04:50,3745.28,3745.6,3743.5,3743.89,-139,-0.04,
09/23/2025 04:45,3746.83,3747.14,3745.17,3745.17,-166,-0.04,
09/23/2025 04:40,3746.66,3747.41,3746.53,3746.86,20,0.01,
09/23/2025 04:35,3745.54,3746.69,3745.19,3746.65,111,0.03,
09/23/2025 04:30,3746.13,3746.18,3744.52,3745.65,-48,-0.01,
09/23/2025 04:25,3745.3,3746.62,3744.29,3745.99,69,0.02,
09/23/2025 04:20,3744.52,3745.41,3744.29,3745.29,77,0.02,
09/23/2025 04:15,3745.26,3745.26,3743.31,3744.52,-74,-0.02,
09/23/2025 04:10,3744.73,3745.33,3744.21,3745.27,54,0.01,
09/23/2025 04:05,3746.52,3746.52,3743.74,3744.72,-180,-0.05,
09/23/2025 04:00,3746.71,3747.54,3746.33,3746.5,-21,-0.01,
09/23/2025 03:55,3746.01,3746.72,3745.56,3746.7,69,0.02,
09/23/2025 03:50,3746.58,3746.58,3745.35,3745.99,-59,-0.02,
09/23/2025 03:45,3743.92,3747.28,3743.85,3746.59,267,0.07,
09/23/2025 03:40,3742.57,3744.19,3742.42,3744.04,147,0.04,
09/23/2025 03:35,3743.48,3743.86,3741.95,3742.56,-92,-0.02,
09/23/2025 03:30,3742.83,3743.87,3742.33,3743.49,66,0.02,
09/23/2025 03:25,3743.33,3743.86,3741.87,3742.82,-51,-0.01,
09/23/2025 03:20,3741,3744.58,3741,3743.27,227,0.06,
09/23/2025 03:15,3739.18,3741.55,3739.18,3741.41,223,0.06,
09/23/2025 03:10,3740.98,3741.99,3739.37,3739.37,-161,-0.04,
09/23/2025 03:05,3740.19,3740.87,3739.09,3740.81,62,0.02,
09/23/2025 03:00,3741.93,3742.34,3739.85,3740.26,-167,-0.04,
